"Section"	"section_id"	"req_id"	"full_key"	"manual_search_terms"	"requirement"	"Test Availability"	"class_def"	"method"	"module"	"matched_terms"	"methods_string"	"search_terms"	"file_name"	"Comment(internal) e.g. why a test is not possible"	"CTS Bug Id"	"Test Level"
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-11"	"9.9.3/C-1-11"	"length mandatory 9.9.3"	"""C-1-11] MUST use the mandatorily supported ciphers, key lengths and modes."""	""	"com.android.cts.monkey.CategoryTest"	"testSingleCategory"	"CtsMonkeyTestCases"	"1: key"	"([9:/com/android/cts/monkey/CategoryTest.java]:[key]:[9]:method_text:[r2.cancel();            receiver2.clearBuffer();            receiver2 = null;        }    }   ])"	"supported ciphers mandatorily mandatory C-1-11 lengths modes length 9.9.3 key"	"/home/gpoor/cts-12-source/cts/hostsidetests/monkey/src/com/android/cts/monkey/CategoryTest.java"	""	""	""
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-11"	"9.9.3/C-1-11"	"length mandatory 9.9.3"	"""C-1-11] MUST use the mandatorily supported ciphers, key lengths and modes."""	""	"com.android.cts.monkey.CategoryTest"	"testMultipleCategories"	"CtsMonkeyTestCases"	"1: key"	"([5:/com/android/cts/monkey/CategoryTest.java]:[key]:[5]:method_text:[eceiver.cancel();            receiver.clearBuffer();            receiver = null;        }    }}])"	"supported ciphers mandatorily mandatory C-1-11 lengths modes length 9.9.3 key"	"/home/gpoor/cts-12-source/cts/hostsidetests/monkey/src/com/android/cts/monkey/CategoryTest.java"	""	""	""
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-11"	"9.9.3/C-1-11"	"length mandatory 9.9.3"	"""C-1-11] MUST use the mandatorily supported ciphers, key lengths and modes."""	""	"com.android.cts.monkey.VerbosityTest"	"testVerbosity"	"CtsMonkeyTestCases"	"2: length key"	"([3:/com/android/cts/monkey/VerbosityTest.java]:[key]:[3]:method_text:[       assertTrue(v0.length() < v1.length());        assertTrue(v1.length() < v2.length());    }}])"	"supported ciphers mandatorily mandatory C-1-11 lengths modes length 9.9.3 key"	"/home/gpoor/cts-12-source/cts/hostsidetests/monkey/src/com/android/cts/monkey/VerbosityTest.java"	""	""	""
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-11"	"9.9.3/C-1-11"	"length mandatory 9.9.3"	"""C-1-11] MUST use the mandatorily supported ciphers, key lengths and modes."""	""	"android.keystore.cts.KeyAttestationTest"	"testVersionParser"	"CtsKeystoreTestCases"	"1: supported"	"([1:/android/keystore/cts/KeyAttestationTest.java]:[supported]:[1]:method_text:[00.99""));        assertEquals(0, parseSystemOsVersion(""99.99.100""));    }    @RequiresDevice   ])"	"supported ciphers mandatorily mandatory C-1-11 lengths modes length 9.9.3 key"	"/home/gpoor/cts-12-source/cts/tests/tests/keystore/src/android/keystore/cts/KeyAttestationTest.java"	""	""	""
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-11"	"9.9.3/C-1-11"	"length mandatory 9.9.3"	"""C-1-11] MUST use the mandatorily supported ciphers, key lengths and modes."""	""	"android.keystore.cts.KeyAttestationTest"	"testEcAttestation"	"CtsKeystoreTestCases"	"3: supported length key"	"([6:/android/keystore/cts/KeyAttestationTest.java]:[key]:[6]:method_text:[                        }                    }                }            }        }    }   ])"	"supported ciphers mandatorily mandatory C-1-11 lengths modes length 9.9.3 key"	"/home/gpoor/cts-12-source/cts/tests/tests/keystore/src/android/keystore/cts/KeyAttestationTest.java"	""	""	""
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-11"	"9.9.3/C-1-11"	"length mandatory 9.9.3"	"""C-1-11] MUST use the mandatorily supported ciphers, key lengths and modes."""	""	"android.keystore.cts.KeyAttestationTest"	"testEcAttestation_TooLargeChallenge"	"CtsKeystoreTestCases"	"3: supported length key"	"([2:/android/keystore/cts/KeyAttestationTest.java]:[key]:[2]:method_text:[ROR_CANNOT_ATTEST_IDS == cause.getErrorCode())                );            }        }    }   ])"	"supported ciphers mandatorily mandatory C-1-11 lengths modes length 9.9.3 key"	"/home/gpoor/cts-12-source/cts/tests/tests/keystore/src/android/keystore/cts/KeyAttestationTest.java"	""	""	""
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-11"	"9.9.3/C-1-11"	"length mandatory 9.9.3"	"""C-1-11] MUST use the mandatorily supported ciphers, key lengths and modes."""	""	"android.keystore.cts.KeyAttestationTest"	"testEcAttestation_DeviceLocked"	"CtsKeystoreTestCases"	"2: supported key"	"([19:/android/keystore/cts/KeyAttestationTest.java]:[key]:[19]:method_text:[ionCert));        } finally {            keyStore.deleteEntry(keystoreAlias);        }    }   ])"	"supported ciphers mandatorily mandatory C-1-11 lengths modes length 9.9.3 key"	"/home/gpoor/cts-12-source/cts/tests/tests/keystore/src/android/keystore/cts/KeyAttestationTest.java"	""	""	""
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-11"	"9.9.3/C-1-11"	"length mandatory 9.9.3"	"""C-1-11] MUST use the mandatorily supported ciphers, key lengths and modes."""	""	"android.keystore.cts.KeyAttestationTest"	"testRsaAttestation"	"CtsKeystoreTestCases"	"3: supported modes key"	"([5:/android/keystore/cts/KeyAttestationTest.java]:[key]:[5]:method_text:[                        }                    }                }            }        }    }   ])"	"supported ciphers mandatorily mandatory C-1-11 lengths modes length 9.9.3 key"	"/home/gpoor/cts-12-source/cts/tests/tests/keystore/src/android/keystore/cts/KeyAttestationTest.java"	""	""	""
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-11"	"9.9.3/C-1-11"	"length mandatory 9.9.3"	"""C-1-11] MUST use the mandatorily supported ciphers, key lengths and modes."""	""	"android.keystore.cts.KeyAttestationTest"	"testRsaAttestation_TooLargeChallenge"	"CtsKeystoreTestCases"	"4: supported modes length key"	"([2:/android/keystore/cts/KeyAttestationTest.java]:[key]:[2]:method_text:[ROR_CANNOT_ATTEST_IDS == cause.getErrorCode())                );            }        }    }   ])"	"supported ciphers mandatorily mandatory C-1-11 lengths modes length 9.9.3 key"	"/home/gpoor/cts-12-source/cts/tests/tests/keystore/src/android/keystore/cts/KeyAttestationTest.java"	""	""	""
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-11"	"9.9.3/C-1-11"	"length mandatory 9.9.3"	"""C-1-11] MUST use the mandatorily supported ciphers, key lengths and modes."""	""	"android.keystore.cts.KeyAttestationTest"	"testRsaAttestation_DeviceLocked"	"CtsKeystoreTestCases"	"2: supported key"	"([19:/android/keystore/cts/KeyAttestationTest.java]:[key]:[19]:method_text:[ionCert));        } finally {            keyStore.deleteEntry(keystoreAlias);        }    }   ])"	"supported ciphers mandatorily mandatory C-1-11 lengths modes length 9.9.3 key"	"/home/gpoor/cts-12-source/cts/tests/tests/keystore/src/android/keystore/cts/KeyAttestationTest.java"	""	""	""
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-11"	"9.9.3/C-1-11"	"length mandatory 9.9.3"	"""C-1-11] MUST use the mandatorily supported ciphers, key lengths and modes."""	""	"android.keystore.cts.KeyAttestationTest"	"testHmacAttestation"	"CtsKeystoreTestCases"	"3: supported modes key"	"([25:/android/keystore/cts/KeyAttestationTest.java]:[key]:[25]:method_text:[       + devicePropertiesAttestation,                        e);            }        }    }   ])"	"supported ciphers mandatorily mandatory C-1-11 lengths modes length 9.9.3 key"	"/home/gpoor/cts-12-source/cts/tests/tests/keystore/src/android/keystore/cts/KeyAttestationTest.java"	""	""	""
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-11"	"9.9.3/C-1-11"	"length mandatory 9.9.3"	"""C-1-11] MUST use the mandatorily supported ciphers, key lengths and modes."""	""	"android.keystore.cts.KeyAttestationTest"	"testAesAttestation"	"CtsKeystoreTestCases"	"2: modes key"	"([19:/android/keystore/cts/KeyAttestationTest.java]:[key]:[19]:method_text:[ } finally {                keyStore.deleteEntry(keystoreAlias);            }        }    }   ])"	"supported ciphers mandatorily mandatory C-1-11 lengths modes length 9.9.3 key"	"/home/gpoor/cts-12-source/cts/tests/tests/keystore/src/android/keystore/cts/KeyAttestationTest.java"	""	""	""
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-11"	"9.9.3/C-1-11"	"length mandatory 9.9.3"	"""C-1-11] MUST use the mandatorily supported ciphers, key lengths and modes."""	""	"android.keystore.cts.KeyAttestationTest"	"testDeviceIdAttestation"	"CtsKeystoreTestCases"	"3: modes length key"	"([207:/android/keystore/cts/KeyAttestationTest.java]:[key]:[207]:method_text:[ionFailureMessage.equals(e.getMessage())) {                throw e;            }        }    }}])"	"supported ciphers mandatorily mandatory C-1-11 lengths modes length 9.9.3 key"	"/home/gpoor/cts-12-source/cts/tests/tests/keystore/src/android/keystore/cts/KeyAttestationTest.java"	""	""	""
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-11"	"9.9.3/C-1-11"	"length mandatory 9.9.3"	"""C-1-11] MUST use the mandatorily supported ciphers, key lengths and modes."""	""	"android.keystore.cts.KeyAttestationTest"	"testEcAttestation_NoChallenge"	"CtsKeystoreTestCases"	"2: length key"	"([19:/android/keystore/cts/KeyAttestationTest.java]:[key]:[19]:method_text:[ntry(keystoreAlias);            }        }    }    @RestrictedBuildTest    @RequiresDevice   ])"	"supported ciphers mandatorily mandatory C-1-11 lengths modes length 9.9.3 key"	"/home/gpoor/cts-12-source/cts/tests/tests/keystore/src/android/keystore/cts/KeyAttestationTest.java"	""	""	""
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-11"	"9.9.3/C-1-11"	"length mandatory 9.9.3"	"""C-1-11] MUST use the mandatorily supported ciphers, key lengths and modes."""	""	"android.keystore.cts.KeyAttestationTest"	"testRsaAttestation_NoChallenge"	"CtsKeystoreTestCases"	"2: length key"	"([20:/android/keystore/cts/KeyAttestationTest.java]:[key]:[20]:method_text:[    @RestrictedBuildTest    @RequiresDevice  // Emulators have no place to store the needed key   ])"	"supported ciphers mandatorily mandatory C-1-11 lengths modes length 9.9.3 key"	"/home/gpoor/cts-12-source/cts/tests/tests/keystore/src/android/keystore/cts/KeyAttestationTest.java"	""	""	""
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-11"	"9.9.3/C-1-11"	"length mandatory 9.9.3"	"""C-1-11] MUST use the mandatorily supported ciphers, key lengths and modes."""	""	"android.keystore.cts.KeyAttestationTest"	"testAttestationKmVersionMatchesFeatureVersion"	"CtsKeystoreTestCases"	"1: key"	"([25:/android/keystore/cts/KeyAttestationTest.java]:[key]:[25]:method_text:[         }        } finally {            keyStore.deleteEntry(keystoreAlias);        }    }   ])"	"supported ciphers mandatorily mandatory C-1-11 lengths modes length 9.9.3 key"	"/home/gpoor/cts-12-source/cts/tests/tests/keystore/src/android/keystore/cts/KeyAttestationTest.java"	""	""	""
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-11"	"9.9.3/C-1-11"	"length mandatory 9.9.3"	"""C-1-11] MUST use the mandatorily supported ciphers, key lengths and modes."""	""	"android.keystore.cts.KeyAttestationTest"	"testAttestationKmVersionMatchesFeatureVersionStrongBox"	"CtsKeystoreTestCases"	"1: key"	"([26:/android/keystore/cts/KeyAttestationTest.java]:[key]:[26]:method_text:[         }        } finally {            keyStore.deleteEntry(keystoreAlias);        }    }   ])"	"supported ciphers mandatorily mandatory C-1-11 lengths modes length 9.9.3 key"	"/home/gpoor/cts-12-source/cts/tests/tests/keystore/src/android/keystore/cts/KeyAttestationTest.java"	""	""	""
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-11"	"9.9.3/C-1-11"	"length mandatory 9.9.3"	"""C-1-11] MUST use the mandatorily supported ciphers, key lengths and modes."""	""	"android.keystore.cts.KeyAttestationTest"	"testEcAttestation_KeyStoreExceptionWhenRequestingUniqueId"	"CtsKeystoreTestCases"	"1: key"	"([17:/android/keystore/cts/KeyAttestationTest.java]:[key]:[17]:method_text:[oad(null);            keyStore.deleteEntry(keystoreAlias);        }    }    @RequiresDevice   ])"	"supported ciphers mandatorily mandatory C-1-11 lengths modes length 9.9.3 key"	"/home/gpoor/cts-12-source/cts/tests/tests/keystore/src/android/keystore/cts/KeyAttestationTest.java"	""	""	""
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-11"	"9.9.3/C-1-11"	"length mandatory 9.9.3"	"""C-1-11] MUST use the mandatorily supported ciphers, key lengths and modes."""	""	"android.keystore.cts.KeyPairGeneratorTest"	"testGenerate_EC_ModernSpec_SupportedSizes"	"CtsKeystoreTestCases"	"2: supported key"	"([5:/android/keystore/cts/KeyPairGeneratorTest.java]:[key]:[5]:method_text:[_SPEC, true);        }    }    //TODO: Fix b/113108008 so this test will pass for strongbox.   ])"	"supported ciphers mandatorily mandatory C-1-11 lengths modes length 9.9.3 key"	"/home/gpoor/cts-12-source/cts/tests/tests/keystore/src/android/keystore/cts/KeyPairGeneratorTest.java"	""	""	""
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-11"	"9.9.3/C-1-11"	"length mandatory 9.9.3"	"""C-1-11] MUST use the mandatorily supported ciphers, key lengths and modes."""	""	"android.keystore.cts.KeyPairGeneratorTest"	"testGenerate_EC_ModernSpec_UnsupportedSizesRejected"	"CtsKeystoreTestCases"	"2: supported key"	"([21:/android/keystore/cts/KeyPairGeneratorTest.java]:[key]:[21]:method_text:[ is resolved"");        } catch (InvalidAlgorithmParameterException expected) {        }    }   ])"	"supported ciphers mandatorily mandatory C-1-11 lengths modes length 9.9.3 key"	"/home/gpoor/cts-12-source/cts/tests/tests/keystore/src/android/keystore/cts/KeyPairGeneratorTest.java"	""	""	""
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-11"	"9.9.3/C-1-11"	"length mandatory 9.9.3"	"""C-1-11] MUST use the mandatorily supported ciphers, key lengths and modes."""	""	"android.keystore.cts.KeyPairGeneratorTest"	"testGenerate_EC_ModernSpec_SupportedNamedCurves"	"CtsKeystoreTestCases"	"2: supported key"	"([24:/android/keystore/cts/KeyPairGeneratorTest.java]:[key]:[24]:method_text:[);        assertKeyGenUsingECNamedCurveSupported(""SECP521R1"", ECCurves.NIST_P_521_SPEC);    }   ])"	"supported ciphers mandatorily mandatory C-1-11 lengths modes length 9.9.3 key"	"/home/gpoor/cts-12-source/cts/tests/tests/keystore/src/android/keystore/cts/KeyPairGeneratorTest.java"	""	""	""
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-11"	"9.9.3/C-1-11"	"length mandatory 9.9.3"	"""C-1-11] MUST use the mandatorily supported ciphers, key lengths and modes."""	""	"android.keystore.cts.KeyPairGeneratorTest"	"testGenerate_RSA_ModernSpec_SupportedSizes"	"CtsKeystoreTestCases"	"2: supported key"	"([11:/android/keystore/cts/KeyPairGeneratorTest.java]:[key]:[11]:method_text:[cSupported(new RSAKeyGenParameterSpec(                2048, RSAKeyGenParameterSpec.F0));    }   ])"	"supported ciphers mandatorily mandatory C-1-11 lengths modes length 9.9.3 key"	"/home/gpoor/cts-12-source/cts/tests/tests/keystore/src/android/keystore/cts/KeyPairGeneratorTest.java"	""	""	""
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-11"	"9.9.3/C-1-11"	"length mandatory 9.9.3"	"""C-1-11] MUST use the mandatorily supported ciphers, key lengths and modes."""	""	"android.keystore.cts.KeyPairGeneratorTest"	"testGenerateWithFarsiLocale"	"CtsKeystoreTestCases"	"5: supported ciphers modes length key"	"([205:/android/keystore/cts/KeyPairGeneratorTest.java]:[key]:[205]:method_text:[Spec(int purposes) {        return new KeyGenParameterSpec.Builder(TEST_ALIAS_1, purposes);    }}])"	"supported ciphers mandatorily mandatory C-1-11 lengths modes length 9.9.3 key"	"/home/gpoor/cts-12-source/cts/tests/tests/keystore/src/android/keystore/cts/KeyPairGeneratorTest.java"	""	""	""
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-11"	"9.9.3/C-1-11"	"length mandatory 9.9.3"	"""C-1-11] MUST use the mandatorily supported ciphers, key lengths and modes."""	""	"android.keystore.cts.KeyPairGeneratorTest"	"testInitWithUnknownBlockModeFails"	"CtsKeystoreTestCases"	"2: modes key"	"([1:/android/keystore/cts/KeyPairGeneratorTest.java]:[key]:[1]:method_text:[        throw new RuntimeException(""Failed for "" + algorithm, e);            }        }    }   ])"	"supported ciphers mandatorily mandatory C-1-11 lengths modes length 9.9.3 key"	"/home/gpoor/cts-12-source/cts/tests/tests/keystore/src/android/keystore/cts/KeyPairGeneratorTest.java"	""	""	""
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-11"	"9.9.3/C-1-11"	"length mandatory 9.9.3"	"""C-1-11] MUST use the mandatorily supported ciphers, key lengths and modes."""	""	"android.keystore.cts.KeyPairGeneratorTest"	"testGenerateHonorsRequestedAuthorizations"	"CtsKeystoreTestCases"	"2: modes key"	"([46:/android/keystore/cts/KeyPairGeneratorTest.java]:[key]:[46]:method_text:[ailed for "" + algorithm, e);            }        }    }    @SuppressWarnings(""deprecation"")   ])"	"supported ciphers mandatorily mandatory C-1-11 lengths modes length 9.9.3 key"	"/home/gpoor/cts-12-source/cts/tests/tests/keystore/src/android/keystore/cts/KeyPairGeneratorTest.java"	""	""	""
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-11"	"9.9.3/C-1-11"	"length mandatory 9.9.3"	"""C-1-11] MUST use the mandatorily supported ciphers, key lengths and modes."""	""	"android.keystore.cts.KeyPairGeneratorTest"	"testGenerate_EC_LegacySpec"	"CtsKeystoreTestCases"	"2: modes key"	"([134:/android/keystore/cts/KeyPairGeneratorTest.java]:[key]:[134]:method_text:[ngs()));        MoreAsserts.assertEmpty(Arrays.asList(keyInfo.getEncryptionPaddings()));    }   ])"	"supported ciphers mandatorily mandatory C-1-11 lengths modes length 9.9.3 key"	"/home/gpoor/cts-12-source/cts/tests/tests/keystore/src/android/keystore/cts/KeyPairGeneratorTest.java"	""	""	""
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-11"	"9.9.3/C-1-11"	"length mandatory 9.9.3"	"""C-1-11] MUST use the mandatorily supported ciphers, key lengths and modes."""	""	"android.keystore.cts.KeyPairGeneratorTest"	"testGenerate_RSA_LegacySpec"	"CtsKeystoreTestCases"	"2: modes key"	"([50:/android/keystore/cts/KeyPairGeneratorTest.java]:[key]:[50]:method_text:[es.SIGNATURE_PADDING_RSA_PSS,                KeyProperties.SIGNATURE_PADDING_RSA_PKCS1);    }   ])"	"supported ciphers mandatorily mandatory C-1-11 lengths modes length 9.9.3 key"	"/home/gpoor/cts-12-source/cts/tests/tests/keystore/src/android/keystore/cts/KeyPairGeneratorTest.java"	""	""	""
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-11"	"9.9.3/C-1-11"	"length mandatory 9.9.3"	"""C-1-11] MUST use the mandatorily supported ciphers, key lengths and modes."""	""	"android.keystore.cts.KeyPairGeneratorTest"	"testGenerate_EC_ModernSpec_Defaults"	"CtsKeystoreTestCases"	"2: modes key"	"([36:/android/keystore/cts/KeyPairGeneratorTest.java]:[key]:[36]:method_text:[ngs()));        MoreAsserts.assertEmpty(Arrays.asList(keyInfo.getEncryptionPaddings()));    }   ])"	"supported ciphers mandatorily mandatory C-1-11 lengths modes length 9.9.3 key"	"/home/gpoor/cts-12-source/cts/tests/tests/keystore/src/android/keystore/cts/KeyPairGeneratorTest.java"	""	""	""
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-11"	"9.9.3/C-1-11"	"length mandatory 9.9.3"	"""C-1-11] MUST use the mandatorily supported ciphers, key lengths and modes."""	""	"android.keystore.cts.KeyPairGeneratorTest"	"testGenerate_RSA_ModernSpec_Defaults"	"CtsKeystoreTestCases"	"2: modes key"	"([37:/android/keystore/cts/KeyPairGeneratorTest.java]:[key]:[37]:method_text:[ngs()));        MoreAsserts.assertEmpty(Arrays.asList(keyInfo.getEncryptionPaddings()));    }   ])"	"supported ciphers mandatorily mandatory C-1-11 lengths modes length 9.9.3 key"	"/home/gpoor/cts-12-source/cts/tests/tests/keystore/src/android/keystore/cts/KeyPairGeneratorTest.java"	""	""	""
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-11"	"9.9.3/C-1-11"	"length mandatory 9.9.3"	"""C-1-11] MUST use the mandatorily supported ciphers, key lengths and modes."""	""	"android.keystore.cts.KeyPairGeneratorTest"	"testGenerate_EC_ModernSpec_AsCustomAsPossible"	"CtsKeystoreTestCases"	"2: modes key"	"([60:/android/keystore/cts/KeyPairGeneratorTest.java]:[key]:[60]:method_text:[le    // respecting the spec constraints.    // Test fails until the resolution of b/113276806   ])"	"supported ciphers mandatorily mandatory C-1-11 lengths modes length 9.9.3 key"	"/home/gpoor/cts-12-source/cts/tests/tests/keystore/src/android/keystore/cts/KeyPairGeneratorTest.java"	""	""	""
