"Section"	"section_id"	"req_id"	"full_key"	"manual_search_terms"	"requirement"	"Test Availability"	"class_def"	"method"	"module"	"matched_terms"	"methods_string"	"search_terms"	"file_name"	"Comment(internal) e.g. why a test is not possible"	"CTS Bug Id"	"Test Level"
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.jetpack.ExtensionTest"	"isNotNull"	"CtsWindowManagerJetpackTestCases"	"1: only"	"([1:/android/server/wm/jetpack/ExtensionTest.java]:[only]:[1]:method_text:[wToken = getActivityWindowToken(mActivity);        assertThat(mWindowToken).isNotNull();    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/jetpack/src/android/server/wm/jetpack/ExtensionTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.BackgroundActivityLaunchTest"	"testPendingIntentBroadcast_appBIsBackground"	"CtsActivityManagerBackgroundActivityTestCases"	"1: only"	"([1:/android/server/wm/BackgroundActivityLaunchTest.java]:[only]:[1]:method_text:[er(int userId) {        executeShellCommand(String.format(""pm remove-user %d"", userId));    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/backgroundactivity/src/android/server/wm/BackgroundActivityLaunchTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.BackgroundActivityLaunchTest"	"testDeviceOwner"	"CtsActivityManagerBackgroundActivityTestCases"	"1: only"	"([3:/android/server/wm/BackgroundActivityLaunchTest.java]:[only]:[3]:method_text:[sertTaskStack(new ComponentName[]{APP_A_BACKGROUND_ACTIVITY}, APP_A_BACKGROUND_ACTIVITY);    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/backgroundactivity/src/android/server/wm/BackgroundActivityLaunchTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.BackgroundActivityLaunchTest"	"testActivityBlockedWhenLaunchedAfterHomePress"	"CtsActivityManagerBackgroundActivityTestCases"	"1: 14"	"([1:/android/server/wm/BackgroundActivityLaunchTest.java]:[14]:[1]:method_text:[Y}, APP_A_FOREGROUND_ACTIVITY);        assertTaskStack(null, APP_A_BACKGROUND_ACTIVITY);    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/backgroundactivity/src/android/server/wm/BackgroundActivityLaunchTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.BackgroundActivityLaunchTest"	"testActivityBlockedWhenForegroundActivityRestartsItself"	"CtsActivityManagerBackgroundActivityTestCases"	"1: 14"	"([1:/android/server/wm/BackgroundActivityLaunchTest.java]:[14]:[1]:method_text:[sertTaskStack(new ComponentName[]{APP_A_FOREGROUND_ACTIVITY}, APP_A_FOREGROUND_ACTIVITY);    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/backgroundactivity/src/android/server/wm/BackgroundActivityLaunchTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.BackgroundActivityLaunchTest"	"testSecondActivityBlockedWhenBackgroundActivityLaunch"	"CtsActivityManagerBackgroundActivityTestCases"	"1: 14"	"([1:/android/server/wm/BackgroundActivityLaunchTest.java]:[14]:[1]:method_text:[ACTIVITY,                        APP_A_FOREGROUND_ACTIVITY}, APP_A_FOREGROUND_ACTIVITY);    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/backgroundactivity/src/android/server/wm/BackgroundActivityLaunchTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.BackgroundActivityLaunchTest"	"testPendingIntentBroadcastTimeout_delay1s"	"CtsActivityManagerBackgroundActivityTestCases"	"1: 14"	"([1:/android/server/wm/BackgroundActivityLaunchTest.java]:[14]:[1]:method_text:[delay1s() throws Exception {        assertPendingIntentBroadcastTimeoutTest(1000, true);    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/backgroundactivity/src/android/server/wm/BackgroundActivityLaunchTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.AspectRatioSdk28Tests"	"testMinAspectRatioPreQActivityOnWatch"	"CtsWindowManagerSdk28TestCases"	"1: only"	"([1:/android/server/wm/AspectRatioSdk28Tests.java]:[only]:[1]:method_text:[playId, size) ->                assertEquals(actual, MIN_WATCH_DEVICE_ASPECT_RATIO, 0.0f));    }}])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/testsdk28/src/android/server/wm/AspectRatioSdk28Tests.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.SurfaceControlViewHostTests"	"testTransferSurfacePackage"	"CtsWindowManagerDeviceTestCases"	"1: assign"	"([3:/android/server/wm/SurfaceControlViewHostTests.java]:[assign]:[3]:method_text:[tion, mActivityRule,                secondSurfaceRef.get());        assertTrue(mClicked);    }}])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/src/android/server/wm/SurfaceControlViewHostTests.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.WindowFocusTests"	"getDisplayId"	"CtsWindowManagerDeviceTestCases"	"2: only assign"	"([1:/android/server/wm/WindowFocusTests.java]:[assign]:[1]:method_text:[     * - The window which lost top-focus can receive display-unspecified cancel events.     */   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/src/android/server/wm/WindowFocusTests.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.WindowFocusTests"	"testKeyReceiving"	"CtsWindowManagerDeviceTestCases"	"1: only"	"([2:/android/server/wm/WindowFocusTests.java]:[only]:[2]:method_text:[ Test if a display targeted by a key event can be moved to top in a single-focus system.     */   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/src/android/server/wm/WindowFocusTests.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.WindowFocusTests"	"testDelayLosingFocus"	"CtsWindowManagerDeviceTestCases"	"1: only"	"([1:/android/server/wm/WindowFocusTests.java]:[only]:[1]:method_text:[re.     * - The window which lost top-focus can be notified about pointer-capture lost.     */   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/src/android/server/wm/WindowFocusTests.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.WindowFocusTests"	"testPointerCaptureWhenFocus"	"CtsWindowManagerDeviceTestCases"	"1: only"	"([1:/android/server/wm/WindowFocusTests.java]:[only]:[1]:method_text:[ * Test if the focused window can still have focus after it is moved to another display.     */   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/src/android/server/wm/WindowFocusTests.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.WindowFocusTests"	"testTapNonFocusableWindow"	"CtsWindowManagerDeviceTestCases"	"1: only"	"([2:/android/server/wm/WindowFocusTests.java]:[only]:[2]:method_text:[On(activity);        activity.waitAndAssertWindowFocusState(true);        return activity;    }}])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/src/android/server/wm/WindowFocusTests.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.WindowInsetsPolicyTest"	"testNonAutomotiveFullScreenNotBlockedBySystemComponents"	"CtsWindowManagerDeviceTestCases"	"1: applications"	"([1:/android/server/wm/WindowInsetsPolicyTest.java]:[applications]:[1]:method_text:[) == contentView.getMeasuredHeight();        assertTrue(hasFullWidth && hasFullHeight);    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/src/android/server/wm/WindowInsetsPolicyTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.AppConfigurationTests"	"testSameConfigurationFullSplitFullNoRelaunch"	"CtsWindowManagerDeviceTestCases"	"1: only"	"([1:/android/server/wm/AppConfigurationTests.java]:[only]:[1]:method_text:[ivity with the DialogWhenLarge theme can transform properly when in split     * screen.     */   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/src/android/server/wm/AppConfigurationTests.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.AppConfigurationTests"	"testAppConfigurationMatchesActivityInMultiWindow"	"CtsWindowManagerDeviceTestCases"	"1: applications"	"([6:/android/server/wm/AppConfigurationTests.java]:[applications]:[6]:method_text:[ dockedActivitySizes);        assertSizesAreSame(dockedActivitySizes, applicationSizes);    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/src/android/server/wm/AppConfigurationTests.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.AppConfigurationTests"	"testAppConfigurationMatchesTopActivityInMultiWindow"	"CtsWindowManagerDeviceTestCases"	"1: applications"	"([6:/android/server/wm/AppConfigurationTests.java]:[applications]:[6]:method_text:[Sizes);        assertSizesAreSane(fullscreenActivitySizes, secondarySplitActivitySizes);    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/src/android/server/wm/AppConfigurationTests.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.AppConfigurationTests"	"testAppConfigurationMatchesActivityInFreeform"	"CtsWindowManagerDeviceTestCases"	"1: applications"	"([2:/android/server/wm/AppConfigurationTests.java]:[applications]:[2]:method_text:[tivitySession activitySession) {        return activitySession.getAppConfigInfo().sizeInfo;    }}])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/src/android/server/wm/AppConfigurationTests.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.MultiDisplayPolicyTests"	"testPreQTopProcessResumedActivity"	"CtsWindowManagerDeviceTestCases"	"1: only"	"([2:/android/server/wm/MultiDisplayPolicyTests.java]:[only]:[2]:method_text:[ctivitiesCountInPackage(                        SDK_27_TEST_ACTIVITY.getPackageName()));    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/src/android/server/wm/MultiDisplayPolicyTests.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.MultiDisplayPolicyTests"	"testPreQTopProcessResumedDisplayMoved"	"CtsWindowManagerDeviceTestCases"	"1: only"	"([1:/android/server/wm/MultiDisplayPolicyTests.java]:[only]:[1]:method_text:[ivitiesCountInPackage(                        SDK_27_LAUNCHING_ACTIVITY.getPackageName()));    }}])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/src/android/server/wm/MultiDisplayPolicyTests.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.BlurTests"	"verifyOnlyBackgroundImageVisible"	"CtsWindowManagerDeviceTestCases"	"1: only"	"([1:/android/server/wm/BlurTests.java]:[only]:[1]:method_text:[urationScale);        });        setForceBlurDisabled(mSavedWindowBlurDisabledSetting);    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/src/android/server/wm/BlurTests.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.BlurTests"	"testNoBackgroundBlurWhenBlurDisabled"	"CtsWindowManagerDeviceTestCases"	"1: only"	"([1:/android/server/wm/BlurTests.java]:[only]:[1]:method_text:[O_BLUR_BACKGROUND_COLOR, Color.TRANSPARENT));        verifyOnlyBackgroundImageVisible();    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/src/android/server/wm/BlurTests.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.BlurTests"	"testNoBackgroundBlurForNonTranslucentWindow"	"CtsWindowManagerDeviceTestCases"	"1: only"	"([1:/android/server/wm/BlurTests.java]:[only]:[1]:method_text:[O_BLUR_BACKGROUND_COLOR, Color.TRANSPARENT));        verifyOnlyBackgroundImageVisible();    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/src/android/server/wm/BlurTests.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.BlurTests"	"testNoBlurBehindWhenBlurDisabled"	"CtsWindowManagerDeviceTestCases"	"1: only"	"([1:/android/server/wm/BlurTests.java]:[only]:[1]:method_text:[O_BLUR_BACKGROUND_COLOR, Color.TRANSPARENT));        verifyOnlyBackgroundImageVisible();    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/src/android/server/wm/BlurTests.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.BlurTests"	"testNoBlurBehindWhenFlagNotSet"	"CtsWindowManagerDeviceTestCases"	"1: only"	"([1:/android/server/wm/BlurTests.java]:[only]:[1]:method_text:[O_BLUR_BACKGROUND_COLOR, Color.TRANSPARENT));        verifyOnlyBackgroundImageVisible();    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/src/android/server/wm/BlurTests.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.BlurTests"	"testBlurDestroyedAfterActivityFinished"	"CtsWindowManagerDeviceTestCases"	"1: only"	"([1:/android/server/wm/BlurTests.java]:[only]:[1]:method_text:[waitAndAssertActivityRemoved(BLUR_ACTIVITY);        verifyOnlyBackgroundImageVisible();    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/src/android/server/wm/BlurTests.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.BlurTests"	"testBlurListener"	"CtsWindowManagerDeviceTestCases"	"1: only"	"([1:/android/server/wm/BlurTests.java]:[only]:[1]:method_text:[etContentResolver(),                Settings.Global.DISABLE_WINDOW_BLURS, disable ? 1 : 0);    }}])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/src/android/server/wm/BlurTests.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.CrossAppDragAndDropTests"	"uptimeMillis"	"CtsWindowManagerDeviceTestCases"	"1: only"	"([1:/android/server/wm/CrossAppDragAndDropTests.java]:[only]:[1]:method_text:[result mismatch,"", expectedResult,                    results.get(resultKey));        }    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/src/android/server/wm/CrossAppDragAndDropTests.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.SplashscreenTests"	"testSplashscreenContent"	"CtsWindowManagerDeviceTestCases"	"1: 14"	"([1:/android/server/wm/SplashscreenTests.java]:[14]:[1]:method_text:[ffsetX = result.getWidth() / 2;        result.setPixel(x + debugOffsetX, y, debugPixel);    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/src/android/server/wm/SplashscreenTests.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.SplashscreenTests"	"testSetBackgroundColorActivity"	"CtsWindowManagerDeviceTestCases"	"1: 14"	"([1:/android/server/wm/SplashscreenTests.java]:[14]:[1]:method_text:[     testSplashScreenColor(SPLASH_SCREEN_REPLACE_ICON_ACTIVITY, Color.BLUE, Color.WHITE);    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/src/android/server/wm/SplashscreenTests.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.SplashscreenTests"	"testShortcutChangeTheme"	"CtsWindowManagerDeviceTestCases"	"1: 14"	"([1:/android/server/wm/SplashscreenTests.java]:[14]:[1]:method_text:[      }        mWmState.waitForActivityRemoved(activity);        separateTestJournal();    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/src/android/server/wm/SplashscreenTests.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.KeyguardTests"	"testShowWhenLockedActivity"	"CtsWindowManagerDeviceTestCases"	"1: 14"	"([1:/android/server/wm/KeyguardTests.java]:[14]:[1]:method_text:[dialogs from SHOW_WHEN_LOCKED activities are also visible if Keyguard is     * showing.     */   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/src/android/server/wm/KeyguardTests.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.MultiWindowTests"	"testLaunchToSideMultiWindowCallbacks"	"CtsWindowManagerDeviceTestCases"	"1: only"	"([1:/android/server/wm/MultiWindowTests.java]:[only]:[1]:method_text:[een"",                    WINDOWING_MODE_MULTI_WINDOW, ACTIVITY_TYPE_STANDARD);        }    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/src/android/server/wm/MultiWindowTests.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.MultiWindowTests"	"testSameProcessActivityResumedPreQ"	"CtsWindowManagerDeviceTestCases"	"1: only"	"([1:/android/server/wm/MultiWindowTests.java]:[only]:[1]:method_text:[ctivitiesCountInPackage(                        SDK_27_TEST_ACTIVITY.getPackageName()));    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/src/android/server/wm/MultiWindowTests.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.MultiWindowTests"	"testDifferentProcessActivityResumedPreQ"	"CtsWindowManagerDeviceTestCases"	"1: only"	"([1:/android/server/wm/MultiWindowTests.java]:[only]:[1]:method_text:[ctivitiesCountInPackage(                        SDK_27_TEST_ACTIVITY.getPackageName()));    }   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/src/android/server/wm/MultiWindowTests.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.MultiWindowTests"	"testVisibilityWithTranslucentAndTopFinishingActivity"	"CtsWindowManagerDeviceTestCases"	"1: only"	"([1:/android/server/wm/MultiWindowTests.java]:[only]:[1]:method_text:[_ACTIVITY, true);        mWmState.assertVisibility(TEST_ACTIVITY_WITH_SAME_AFFINITY, true);    }}])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/src/android/server/wm/MultiWindowTests.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.DragDropTest"	"uptimeMillis"	"CtsWindowManagerDeviceTestCases"	"1: only"	"([1:/android/server/wm/DragDropTest.java]:[only]:[1]:method_text:[* Tests that no drag-drop events are sent to views that aren't supposed to receive them.     */   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/src/android/server/wm/DragDropTest.java"	""	""	""
"9.1  . Permissions"	"9.1"	"C-0-14"	"9.1/C-0-14"	""	"""C-0-14] MUST only assign roles to applications with functionalities that meet the role requirements."""	""	"android.server.wm.AmProfileTests"	"testAmProfileStartNoSamplingNoStreaming"	"CtsWindowManagerDeviceTestCases"	"1: only"	"([1:/android/server/wm/AmProfileTests.java]:[only]:[1]:method_text:[eStartNoSamplingNoStreaming(),     * only different in the three configuration options.     */   ])"	"9.1 only assign applications role re_tag:(?<!/)C\-0\-14 meet requirements. 14 functionalities roles 9.1/C-0-14"	"/home/gpoor/cts-12-source/cts/tests/framework/base/windowmanager/src/android/server/wm/AmProfileTests.java"	""	""	""
