Section	section_id	req_id	Test Availability	class_def	method	module	method_text	full_key	requirement	key_as_number	search_terms	manual_search_terms	not_search_terms	not_files	matched_terms	search_roots	qualified_method	max_matches	file_name	matched_files	methods_string	urls	protected	Area	Shortened	Test Level
52:260955) 3.2.3.5  . Conditional Application Intents	3.2.3.5	C-15-1						3.2.3.5/C-15-1	"""C-15-1] MUST still have an activity that handles the android.settings.ACTION_USAGE_ACCESS_SETTINGS intent pattern but MUST implement it as a no-op, that is to have an equivalent behavior as when the user is declined for access. If device implementations report the feature android.hardware.audio.output, they: """	03020305.671501	{'3.2.3.5', 'android.hardware.audio.output', 'C-15-1', 'android.settings.ACTION', 'ACTION_USAGE_ACCESS_SETTINGS'}															
52:260955) 3.2.3.5  . Conditional Application Intents	3.2.3.5	C-3-2						3.2.3.5/C-3-2	"""C-3-2] MUST honor android.nfc.cardemulation.action.ACTION_CHANGE_DEFAULT intent to show an activity which opens a dialog to ask the user to change the default card emulation service for a certain category as described in the SDK. If device implementations report android.hardware.nfc, they: """	03020305.670302	{'android.hardware.nfc', 'C-3-2', '3.2.3.5', 'android.nfc.cardemulation.action.ACTION', 'ACTION_CHANGE_DEFAULT'}															
52:260955) 3.2.3.5  . Conditional Application Intents	3.2.3.5	C-5-1						3.2.3.5/C-5-1	"""C-5-1] MUST honor the ‘android.bluetooth.adapter.action.REQUEST_ENABLE’ intent and show a system activity to allow the user to turn on Bluetooth. """	03020305.670501	{'3.2.3.5', 'REQUEST_ENABLE', 'C-5-1', 'android.bluetooth.adapter.action.REQUEST'}															
52:260955) 3.2.3.5  . Conditional Application Intents	3.2.3.5	C-8-1						3.2.3.5/C-8-1	"""C-8-1] MUST honor the android.settings.ACCESSIBILITY_SETTINGS intent to provide a user-accessible mechanism to enable and disable the third-party accessibility services alongside the preloaded accessibility services. If device implementations include support for Wi-Fi Easy Connect and expose the functionality to third-party apps, they: """	03020305.670801	{'android.settings.ACCESSIBILITY', '3.2.3.5', 'C-8-1', 'ACCESSIBILITY_SETTINGS'}															
52:260955) 3.2.3.5  . Conditional Application Intents	3.2.3.5	C-13-1						3.2.3.5/C-13-1	"""C-13-1] MUST honor the intent android.app.action.ADD_DEVICE_ADMIN to invoke a UI to bring the user through adding the device administrator to the system (or allowing them to reject it). """	03020305.671301	{'3.2.3.5', 'ADD_DEVICE_ADMIN', 'android.app.action.ADD', 'C-13-1'}															
52:260955) 3.2.3.5  . Conditional Application Intents	3.2.3.5	C-9-1						3.2.3.5/C-9-1	"""C-9-1] MUST implement the Settings#ACTION_PROCESS_WIFI_EASY_CONNECT_URI Intent APIs as described in the SDK documentation. If device implementations provide the data saver mode, they: *"""	03020305.670901	{'C-9-1', '3.2.3.5', 'ACTION_PROCESS_WIFI_EASY_CONNECT_URI'}															
83:338286) 3.8.16  . Device Controls	3.8.16	H-1-1						3.8.16/H-1-1	""">3.8.16/H-1-1] MUST declare the feature flag android.software.controls and set it to true. [<a href=""#3_8_user_interface_compatibility"""""	03081600.720101	{'android.software.controls', '3.8.16', 'H-1-1'}															
83:338286) 3.8.16  . Device Controls	3.8.16	H-1-2						3.8.16/H-1-2	""">3.8.16/H-1-2] MUST provide a user affordance with the ability to add, edit, select, and operate the user’s favorite device controls from the controls registered by the third-party applications through the ControlsProviderService and the Control APIs. [<a href=""#3_8_user_interface_compatibility"""""	03081600.720102	{'3.8.16', 'H-1-2'}															
83:338286) 3.8.16  . Device Controls	3.8.16	H-1-3						3.8.16/H-1-3	""">3.8.16/H-1-3] MUST provide access to this user affordance within three interactions from a default Launcher. [<a href=""#3_8_user_interface_compatibility"""""	03081600.720103	{'H-1-3', '3.8.16'}															
83:338286) 3.8.16  . Device Controls	3.8.16	H-1-4						3.8.16/H-1-4	""">3.8.16/H-1-4] MUST accurately render in this user affordance the name and icon of each third-party app that provides controls via the ControlsProviderService API as well as any specified fields provided by the Control APIs. Conversely, If Handheld device implementations do not implement such controls, they: [<a href=""#3_8_user_interface_compatibility"""""	03081600.720104	{'H-1-4', '3.8.16'}															
83:338286) 3.8.16  . Device Controls	3.8.16	H-2-1						3.8.16/H-2-1	""">3.8.16/H-2-1] MUST report null for the ControlsProviderService and the Control APIs. [<a href=""#3_8_user_interface_compatibility"""""	03081600.720201	{'H-2-1', '3.8.16'}															
83:338286) 3.8.16  . Device Controls	3.8.16	H-2-2						3.8.16/H-2-2	""">3.8.16/H-2-2] MUST declare the feature flag android.software.controls and set it to false. Handheld device implementations: [<a href=""#3_10_accessibility"""""	03081600.720202	{'android.software.controls', 'H-2-2', '3.8.16'}															
3.9.2	3.9.2	C-2-1						3.9.2/C-2-1	"""C-2-1] MUST support the ability to specify a separate lock screen meeting the following requirements to grant access to apps running in a managed profile only. Device implementations MUST honor the DevicePolicyManager.ACTION_SET_NEW_PASSWORD intent and show an interface to configure a separate lock screen credential for the managed profile. The lock screen credentials of the managed profile MUST use the same credential storage and management mechanisms as the parent profile, as documented on the Android Open Source Project Site. The DPC password policies MUST apply to only the managed profile's lock screen credentials unless called upon the DevicePolicyManager instance returned by getParentProfileInstance. When contacts from the managed profile are displayed in the preinstalled call log, in-call UI, in-progress and missed-call notifications, contacts and messaging apps they SHOULD be badged with the same badge used to indicate managed profile applications. <h4 id="""	03090200.670201	{'DPC', '3.9.2', 'DevicePolicyManager.ACTION', 'ACTION_SET_NEW_PASSWORD', 'C-2-1'}															
99:375923) 4  . Application Packaging Compatibility	4	C-0-8						4/C-0-8	"""C-0-8] MUST implement support for Incremental File System as documented here.  | C-0-8] and"""	04000000.670008	{'4', 'C-0-8'}															
99:375923) 4  . Application Packaging Compatibility	4	C-0-9						4/C-0-9	"""C-0-9] MUST support verifying .apk files using the APK Signature Scheme v4. If device implementations are already launched on an earlier Android version and cannot meet the requirements | C-0-9] through a system software update, they MAY be exempted from these requirements. <h2 id="""	04000000.670009	{'APK', '4', 'C-0-9'}															
146:486059) 6.1  . Developer Tools	6.1	C-3-2						6.1/C-3-2	"""C-3-2] MUST provide drivers for Windows 7, 8 and 10, allowing developers to connect to the device using the adb protocol. If device implementations support adb connections to a host machine via Wi-Fi, they: """	06010000.670302	{'6.1', 'C-3-2'}															
146:486059) 6.1  . Developer Tools	6.1	C-4-1						6.1/C-4-1	"""C-4-1] MUST have the AdbManager#isAdbWifiSupported() method return true. If device implementations support adb connections to a host machine via Wi-Fi and includes at least one camera, they: """	06010000.670401	{'isAdbWifiSupported()', 'C-4-1', '6.1'}															
146:486059) 6.1  . Developer Tools	6.1	C-0-11						6.1/C-0-11	"""C-0-11] MUST support the shell command cmd testharness. Upgrading device implementations from an earlier Android version without a persistent data block MAY be exempted from C-0-11. """	06010000.670011	{'C-0-11', '6.1'}															
146:486059) 6.1  . Developer Tools	6.1	C-3-1						6.1/C-3-1	"""C-3-1] MUST implement adb via local-area network (such as Ethernet or Wi-Fi). """	06010000.670301	{'C-3-1', '6.1'}															
146:486059) 6.1  . Developer Tools	6.1	C-5-1						6.1/C-5-1	"""C-5-1] MUST have the AdbManager#isAdbWifiQrSupported() method return true. Dalvik Debug Monitor Service (ddms) """	06010000.670501	{'C-5-1', 'isAdbWifiQrSupported()', '6.1'}															
146:486059) 6.1  . Developer Tools	6.1	C-0-10						6.1/C-0-10	"""C-0-10] MUST record, without omission, and make the following events accessible and available to the cmd stats shell command and the StatsManager System API class. ActivityForegroundStateChanged AnomalyDetected AppBreadcrumbReported AppCrashOccurred AppStartOccurred BatteryLevelChanged BatterySaverModeStateChanged BleScanResultReceived BleScanStateChanged ChargingStateChanged DeviceIdleModeStateChanged ForegroundServiceStateChanged GpsScanStateChanged JobStateChanged PluggedStateChanged ScheduledJobStateChanged ScreenStateChanged SyncStateChanged SystemElapsedRealtime UidProcessStateChanged WakelockStateChanged WakeupAlarmOccurred WifiLockStateChanged WifiMulticastLockStateChanged WifiScanStateChanged  | C-0-10] MUST write a LMK_KILL_OCCURRED_FIELD_NUMBER Atom to the statsd log when an app is terminated by the Low Memory Killer. Test Harness Mode If device implementations support the shell command cmd testharness and run cmd testharness enable, they: """	06010000.670010	{'C-0-10', 'LMK_KILL_OCCURRED_FIELD_NUMBER', '6.1'}															
151:495871) 7.1.1.1  . Screen Size and Shape	7.1.1.1	C-3-1						7.1.1.1/C-3-1	"""C-3-1] MUST report the position, bounds and state of hinge or fold through extensions or sidecar APIs to the application. For details on correctly implementing the sidecar or extension APIs refer to the public documentation of Window Manager Jetpack. <h5 id="""	07010101.670301	{'C-3-1', '7.1.1.1'}															
151:495871) 7.1.1.1  . Screen Size and Shape	7.1.1.1	C-2-1						7.1.1.1/C-2-1	"""C-2-1] MUST implement the latest available stable version of the extensions API or the stable version of sidecar API to be used by Window Manager Jetpack library. If device implementations include an Android-compatible display(s) that is foldable, or includes a folding hinge between multiple display panels and if the hinge or fold crosses a fullscreen application window, they: """	07010101.670201	{'display(s)', 'C-2-1', '7.1.1.1'}															
151:495871) 7.1.1.1  . Screen Size and Shape	7.1.1.1	H-1-1						7.1.1.1/H-1-1	""">7.1.1.1/H-1-1]* MUST make the logical screen that is made available for third party applications be at least 2 inches on the short edge(s) and 2.7 inches on the long edge(s). Devices which launched on an API level earlier than that of this document are exempted from this requirement. If Handheld device implementations do not support software screen rotation, they: [<a href=""#7_1_display_and_graphics"""""	07010101.720101	{'H-1-1', 'edge(s)', '7.1.1.1'}															
151:495871) 7.1.1.1  . Screen Size and Shape	7.1.1.1	H-2-1						7.1.1.1/H-2-1	""">7.1.1.1/H-2-1]* MUST make the logical screen that is made available for third party applications be at least 2.7 inches on the short edge(s). Devices which launched on an API level earlier than that of this document are exempted from this requirement. If Handheld device implementations claim support for high dynamic range displays through Configuration.isScreenHdr() , they: [<a href=""#7_1_display-and-graphics"""""	07010101.720201	{'Configuration.isScreenHdr', 'isScreenHdr()', 'H-2-1', 'edge(s)', '7.1.1.1'}															
158:512795) 7.1.4.2  . These are in the Android source tree at	7.1.4.2	C-1-10						7.1.4.2/C-1-10	"""C-1-10] MUST pass all Vulkan dEQP Tests in the test lists between version 132317953 and the version specified in the android.software.vulkan.deqp.level feature flag. """	07010402.670110	{'7.1.4.2', 'android.software.vulkan.deqp.level', 'C-1-10', 'EQP'}															
	7.1.4.6	H-0-1						7.1.4.6/H-0-1	""">7.1.4.6/H-0-1] MUST report whether the device supports the GPU profiling capability via a system property graphics.gpu.profiler.support. If Handheld device implementations declare support via a system property graphics.gpu.profiler.support, they: [<a href=""#7_1_display_and_graphics"""""	07010406.720001	{'H-0-1', '7.1.4.6', 'graphics.gpu.profiler.support', 'GPU'}															
	7.1.4.6	H-1-1						7.1.4.6/H-1-1	""">7.1.4.6/H-1-1] MUST report as output a protobuf trace that complies with the schema for GPU counters and GPU renderstages defined in the Perfetto documentation. [<a href=""#7_1_display_and_graphics"""""	07010406.720101	{'7.1.4.6', 'GPU', 'H-1-1'}															
	7.1.4.6	H-1-2						7.1.4.6/H-1-2	""">7.1.4.6/H-1-2] MUST report conformant values for the device’s GPU counters following the gpu counter trace packet proto. [<a href=""#7_1_display_and_graphics"""""	07010406.720102	{'7.1.4.6', 'GPU', 'H-1-2'}															
	7.1.4.6	H-1-3						7.1.4.6/H-1-3	""">7.1.4.6/H-1-3] MUST report conformant values for the device’s GPU RenderStages following the render stage trace packet proto. [<a href=""#7_1_display_and_graphics"""""	07010406.720103	{'H-1-3', '7.1.4.6', 'GPU'}															
	7.1.4.6	H-1-4						7.1.4.6/H-1-4	""">7.1.4.6/H-1-4] MUST report a GPU Frequency tracepoint as specified by the format: power/gpu_frequency. Handheld device implementations: [<a href=""#7_1_display_and_graphics"""""	07010406.720104	{'H-1-4', '7.1.4.6', 'GPU'}															
168:530476) 7.2.3  . Navigation Keys	7.2.3	C-3-1						7.2.3/C-3-1	"""C-3-1] MUST make the Menu function available to applications when targetSdkVersion is less than 10, either by a physical button, a software key, or gestures. This Menu function should be accessible unless hidden together with other navigation functions. If device implementations provide the Assist function, they: """	07020300.670301	{'C-3-1', '7.2.3'}															
169:533444) 7.2.4  . Touchscreen Input	7.2.4	C-3-3						7.2.4/C-3-3	"""C-3-3] MUST report TOUCHSCREEN_NOTOUCH for the Configuration.touchscreen API field. <h4 id="""	07020400.670303	{'C-3-3', '7.2.4', 'Configuration.touchscreen', 'TOUCHSCREEN_NOTOUCH'}															
169:533444) 7.2.4  . Touchscreen Input	7.2.4	C-3-2						7.2.4/C-3-2	"""C-3-2] MUST report only android.hardware.faketouch. """	07020400.670302	{'7.2.4', 'android.hardware.faketouch', 'C-3-2'}															
172:544587) 7.2.6.1  . Button Mappings	7.2.6.1	C-2-1						7.2.6.1/C-2-1	"""C-2-1] MUST declare the feature flag android.hardware.gamepad Button HID Usage2 Android Button A1 0x09 0x0001 KEYCODE_BUTTON_A (96) B1 0x09 0x0002 KEYCODE_BUTTON_B (97) X1 0x09 0x0004 KEYCODE_BUTTON_X (99) Y1 0x09 0x0005 KEYCODE_BUTTON_Y (100) D-pad up1 D-pad down1 0x01 0x00393 AXIS_HAT_Y4 D-pad left1 D-pad right1 0x01 0x00393 AXIS_HAT_X4 Left shoulder button1 0x09 0x0007 KEYCODE_BUTTON_L1 (102) Right shoulder button1 0x09 0x0008 KEYCODE_BUTTON_R1 (103) Left stick click1 0x09 0x000E KEYCODE_BUTTON_THUMBL (106) Right stick click1 0x09 0x000F KEYCODE_BUTTON_THUMBR (107) Home1 0x0c 0x0223 KEYCODE_HOME (3) Back1 0x0c 0x0224 KEYCODE_BACK (4) 1 KeyEvent 2 The above HID usages must be declared within a Game pad CA (0x01 0x0005). 3 This usage must have a Logical Minimum of 0, a Logical Maximum of 7, a Physical Minimum of 0, a Physical Maximum of 315, Units in Degrees, and a Report Size of 4. The logical value is defined to be the clockwise rotation away from the vertical axis; for example, a logical value of 0 represents no rotation and the up button being pressed, while a logical value of 1 represents a rotation of 45 degrees and both the up and left keys being pressed. 4 MotionEvent Analog Controls1 HID Usage Android Button Left Trigger 0x02 0x00C5 AXIS_LTRIGGER Right Trigger 0x02 0x00C4 AXIS_RTRIGGER Left Joystick 0x01 0x0030 0x01 0x0031 AXIS_X AXIS_Y Right Joystick 0x01 0x0032 0x01 0x0035 AXIS_Z AXIS_RZ 1 MotionEvent <h4 id="""	07020601.670201	{'KEYCODE_BUTTON_L1', '7.2.6.1', 'android.hardware.gamepad', 'KEYCODE_BUTTON_A', 'KEYCODE_BACK', 'AXIS_HAT_Y4', 'KEYCODE_HOME', 'AXIS_LTRIGGER', 'AXIS_Y', 'C-2-1', 'AXIS_Z', 'KEYCODE_BUTTON_THUMBR', 'KEYCODE_BUTTON_Y', 'KEYCODE_BUTTON_THUMBL', 'AXIS_X', 'AXIS_RTRIGGER', 'KEYCODE_BUTTON_X', 'KEYCODE_BUTTON_B', 'KEYCODE_BUTTON_R1', 'AXIS_RZ', 'AXIS_HAT_X4', 'HID'}															
174:551285) 7.3  . Sensors	7.3	C-1-6						7.3/C-1-6	"""C-1-6] MUST report the event time in nanoseconds as defined in the Android SDK documentation, representing the time the event happened and synchronized with the SystemClock.elapsedRealtimeNano() clock.  | C-1-6] MUST set a non-zero resolution for all sensors, and report the value via the Sensor.getResolution() API method. Some sensor types are composite, meaning they can be derived from data provided by one or more other sensors. (Examples include the orientation sensor and the linear acceleration sensor.) Device implementations: SHOULD implement these sensor types, when they include the prerequisite physical sensors as described in sensor types. If device implementations include a composite sensor, they: """	07030000.670106	{'Sensor.getResolution', 'SystemClock.elapsedRealtimeNano', 'getResolution()', 'C-1-6', 'elapsedRealtimeNano()', '7.3'}															
184:592822) 7.3.10  . Biometric Sensors	7.3.10	C-3-4						7.3.10/C-3-4	"""C-3-4] MUST challenge the user for the recommended primary authentication (e.g. PIN, pattern, password) once every 72 hours or less. <h4 id="""	07031000.670304	{'PIN', 'C-3-4', '7.3.10'}															
184:592822) 7.3.10  . Biometric Sensors	7.3.10	C-6-2						7.3.10/C-6-2	"""C-6-2] MUST present only Class 3 biometrics when the authentication requires BIOMETRIC_STRONG, or the authentication is invoked with a CryptoObject. If device implementations wish to treat a biometric sensor as Class 1 (formerly Convenience), they: """	07031000.670602	{'BIOMETRIC_STRONG', '7.3.10', 'C-6-2'}															
184:592822) 7.3.10  . Biometric Sensors	7.3.10	C-4-2						7.3.10/C-4-2	"""C-4-2] MUST recognize and honor each parameter name defined as a constant in the Authenticators class and any combinations thereof. Conversely, MUST NOT honor or recognize integer constants passed to the canAuthenticate(int) and setAllowedAuthenticators(int) methods other than those documented as public constants in Authenticators and any combinations thereof. """	07031000.670402	{'setAllowedAuthenticators(int)', '7.3.10', 'canAuthenticate(int)', 'C-4-2'}															
184:592822) 7.3.10  . Biometric Sensors	7.3.10	C-4-3						7.3.10/C-4-3	"""C-4-3] MUST implement the ACTION_BIOMETRIC_ENROLL action on devices that have either Class 3 or Class 2 biometrics. This action MUST only present the enrollment entry points for Class 3 or Class 2 biometrics. If device implementations support passive biometrics, they: """	07031000.670403	{'ACTION_BIOMETRIC_ENROLL', '7.3.10', 'C-4-3'}															
184:592822) 7.3.10  . Biometric Sensors	7.3.10	C-5-1						7.3.10/C-5-1	"""C-5-1] MUST by default require an additional confirmation step (e.g. a button press). """	07031000.670501	{'7.3.10', 'C-5-1'}															
184:592822) 7.3.10  . Biometric Sensors	7.3.10	C-5-2						7.3.10/C-5-2	"""C-5-2] MUST additionally implement an implicit authentication flow (without confirmation step) corresponding to setConfirmationRequired(boolean), which applications can set to utilize for sign-in flows. If device implementations have multiple biometric sensors, they: """	07031000.670502	{'C-5-2', '7.3.10', 'setConfirmationRequired(boolean)'}															
184:592822) 7.3.10  . Biometric Sensors	7.3.10	C-4-1						7.3.10/C-4-1	"""C-4-1] MUST meet the requirements for Class 3 or Class 2 biometric as defined in this document. """	07031000.670401	{'C-4-1', '7.3.10'}															
184:592822) 7.3.10  . Biometric Sensors	7.3.10	C-6-1						7.3.10/C-6-1	"""C-6-1] MUST meet the requirements for Class 3 as defined in this section below. """	07031000.670601	{'7.3.10', 'C-6-1'}															
186:594441) 7.3.13  . Hinge Angle Sensor	7.3.13	C-1-2						7.3.13/C-1-2	"""C-1-2] MUST support at least two readings between 0 and 360 degrees (inclusive i.e including 0 and 360 degrees). """	07031300.670102	{'C-1-2', '7.3.13'}															
186:594441) 7.3.13  . Hinge Angle Sensor	7.3.13	C-1-1						7.3.13/C-1-1	"""C-1-1] MUST implement and report TYPE_HINGLE_ANGLE. """	07031300.670101	{'TYPE_HINGLE_ANGLE', '7.3.13', 'C-1-1'}															
186:594441) 7.3.13  . Hinge Angle Sensor	7.3.13	C-1-3						7.3.13/C-1-3	"""C-1-3] MUST return a wakeup sensor for getDefaultSensor(SENSOR_TYPE_HINGE_ANGLE). <h3 id="""	07031300.670103	{'C-1-3', 'SENSOR_TYPE_HINGE_ANGLE', 'getDefaultSensor(SENSOR_TYPE_HINGE_ANGLE)', '7.3.13'}															
180:566614) 7.3.6  . Thermometer	7.3.6	C-2-1						7.3.6/C-2-1	"""C-2-1] MUST NOT define SENSOR_TYPE_AMBIENT_TEMPERATURE for the temperature sensor. <h4 id="""	07030600.670201	{'SENSOR_TYPE_AMBIENT_TEMPERATURE', 'C-2-1', '7.3.6'}															
203:629423) 7.4.5.2  . IPv6	7.4.5.2	C-4-1						7.4.5.2/C-4-1	"""C-4-1] MUST simultaneously meet the above requirements on each network when the device is simultaneously connected to more than one network type. <h5 id="""	07040502.670401	{'C-4-1', '7.4.5.2'}															
204:632149) 7.4.5.3  . Captive Portals	7.4.5.3	C-1-2						7.4.5.3/C-1-2	"""C-1-2] MUST perform detection of captive portals and support login through the captive portal application when the device is connected to any network type, including cellular/mobile network, WiFi, Ethernet or Bluetooth. """	07040503.670102	{'C-1-2', '7.4.5.3'}															
204:632149) 7.4.5.3  . Captive Portals	7.4.5.3	C-1-1						7.4.5.3/C-1-1	"""C-1-1] MUST provide a captive portal application to handle the intent ACTION_CAPTIVE_PORTAL_SIGN_IN and display the captive portal login page, by sending that intent, on call to the System API ConnectivityManager#startCaptivePortalApp(Network, Bundle). """	07040503.670101	{'ACTION_CAPTIVE_PORTAL_SIGN_IN', '7.4.5.3', 'C-1-1'}															
204:632149) 7.4.5.3  . Captive Portals	7.4.5.3	C-1-3						7.4.5.3/C-1-3	"""C-1-3] MUST support logging in to captive portals using cleartext DNS when the device is configured to use private DNS strict mode. """	07040503.670103	{'C-1-3', '7.4.5.3', 'DNS'}															
204:632149) 7.4.5.3  . Captive Portals	7.4.5.3	C-1-4						7.4.5.3/C-1-4	"""C-1-4] MUST use encrypted DNS as per the SDK documentation for android.net.LinkProperties.getPrivateDnsServerName and android.net.LinkProperties.isPrivateDnsActive for all network traffic that is not explicitly communicating with the captive portal. """	07040503.670104	{'7.4.5.3', 'C-1-4', 'android.net.LinkProperties.getPrivateDnsServerName', 'android.net.LinkProperties.isPrivateDnsActive', 'DNS'}															
204:632149) 7.4.5.3  . Captive Portals	7.4.5.3	C-1-5						7.4.5.3/C-1-5	"""C-1-5] MUST ensure that, while the user is logging in to a captive portal, the default network used by applications (as returned by ConnectivityManager.getActiveNetwork, ConnectivityManager.registerDefaultNetworkCallback, and used by default by Java networking APIs such as java.net.Socket, and native APIs such as connect()) is any other available network that provides internet access, if available. <h4 id="""	07040503.670105	{'7.4.5.3', 'C-1-5', 'java.net.Socket', 'ConnectivityManager.getActiveNetwork', 'connect()', 'ConnectivityManager.registerDefaultNetworkCallback'}															
207:635317) 7.4.8  . Secure Elements	7.4.8	C-1-2						7.4.8/C-1-2	"""C-1-2] MUST declare the correct feature flags via android.hardware.se.omapi.uicc for the device with UICC-based secure elements, android.hardware.se.omapi.ese for the device with eSE-based secure elements and android.hardware.se.omapi.sd for the device with SD-based secure elements. <h3 id="""	07040800.670102	{'7.4.8', 'C-1-2', 'android.hardware.se.omapi.uicc', 'android.hardware.se.omapi.sd', 'android.hardware.se.omapi.ese', 'UICC'}															
212:651746) 7.5.4  . Camera API Behavior	7.5.4	H-1-1						7.5.4/H-1-1	""">7.5.4/H-1-1] MUST have normal field of view (FOV) by default and it MUST be between 50 and 90 degrees. Handheld device implementations: [<a href=""#7_6_memory_and_storage"""""	07050400.720101	{'FOV', '7.5.4', 'H-1-1'}															
212:651746) 7.5.4  . Camera API Behavior	7.5.4	C-0-12						7.5.4/C-0-12	"""C-0-12] MUST ensure that the facial appearance is NOT altered, including but not limited to altering facial geometry, facial skin tone, or facial skin smoothening for any android.hardware.camera2 or android.hardware.Camera API. """	07050400.670012	{'7.5.4', 'android.hardware.camera', 'android.hardware.Camera', 'C-0-12'}															
